"Date and Time Run #1","Time (s) Run #1","Position (m) Run #1","Velocity (m/s) Run #1","Acceleration (m/s²) Run #1","Ping Echo Time (s) Run #1"
09/07/2026 06:37:22 pm,50.100,1.672,0.10,0.1,0.009719
09/07/2026 06:37:22 pm,50.150,1.679,0.12,0.1,0.009759
09/07/2026 06:37:22 pm,50.200,1.682,0.11,0.0,0.009779
09/07/2026 06:37:22 pm,50.250,1.691,0.11,0.0,0.009831
09/07/2026 06:37:22 pm,50.300,1.693,0.12,0.0,0.009842
09/07/2026 06:37:22 pm,50.350,1.701,0.11,0.0,0.009890
09/07/2026 06:37:22 pm,50.400,1.707,0.11,0.0,0.009922
09/07/2026 06:37:22 pm,50.450,1.709,0.11,0.1,0.009938
09/07/2026 06:37:22 pm,50.500,1.718,0.12,0.0,0.009986
09/07/2026 06:37:22 pm,50.550,1.723,0.12,0.0,0.010018
09/07/2026 06:37:22 pm,50.600,1.728,0.11,-0.1,0.010049
09/07/2026 06:37:22 pm,50.650,1.734,0.11,0.0,0.010081
09/07/2026 06:37:22 pm,50.700,1.739,0.11,0.1,0.010113
09/07/2026 06:37:22 pm,50.750,1.745,0.12,0.0,0.010144
09/07/2026 06:37:22 pm,50.800,1.751,0.12,0.0,0.010179
09/07/2026 06:37:22 pm,50.850,1.758,0.11,-0.1,0.010218
09/07/2026 06:37:22 pm,50.900,1.762,0.11,0.0,0.010244
09/07/2026 06:37:22 pm,50.950,1.767,0.11,0.0,0.010275
09/07/2026 06:37:23 pm,51.000,1.773,0.11,0.0,0.010308
09/07/2026 06:37:23 pm,51.050,1.779,0.11,0.0,0.010344
09/07/2026 06:37:23 pm,51.100,1.784,0.11,0.0,0.010373
09/07/2026 06:37:23 pm,51.150,1.790,0.11,0.0,0.010408
09/07/2026 06:37:23 pm,51.200,1.796,0.12,0.0,0.010440
09/07/2026 06:37:23 pm,51.250,1.802,0.12,0.0,0.010474
09/07/2026 06:37:23 pm,51.300,1.807,0.12,0.0,0.010509
09/07/2026 06:37:23 pm,51.350,1.813,0.11,0.0,0.010541
09/07/2026 06:37:23 pm,51.400,1.819,0.11,0.0,0.010576
09/07/2026 06:37:23 pm,51.450,1.824,0.12,0.0,0.010607
09/07/2026 06:37:23 pm,51.500,1.830,0.12,0.0,0.010641
09/07/2026 06:37:23 pm,51.550,1.837,0.12,0.0,0.010678
09/07/2026 06:37:23 pm,51.600,1.842,0.12,0.0,0.010708
09/07/2026 06:37:23 pm,51.650,1.848,0.12,0.0,0.010744
09/07/2026 06:37:23 pm,51.700,1.854,0.12,0.0,0.010777
09/07/2026 06:37:23 pm,51.750,1.860,0.12,0.0,0.010811
09/07/2026 06:37:23 pm,51.800,1.866,0.12,0.0,0.010848
09/07/2026 06:37:23 pm,51.850,1.871,0.11,0.0,0.010879
09/07/2026 06:37:23 pm,51.900,1.877,0.11,0.0,0.010912
09/07/2026 06:37:23 pm,51.950,1.883,0.11,0.0,0.010945
09/07/2026 06:37:24 pm,52.000,1.888,0.11,0.0,0.010979
09/07/2026 06:37:24 pm,52.050,1.894,0.11,0.0,0.011011
09/07/2026 06:37:24 pm,52.100,1.900,0.11,0.0,0.011044
09/07/2026 06:37:24 pm,52.150,1.905,0.11,0.0,0.011077
09/07/2026 06:37:24 pm,52.200,1.911,0.11,0.0,0.011111
09/07/2026 06:37:24 pm,52.250,1.917,0.11,0.0,0.011145
09/07/2026 06:37:24 pm,52.300,1.922,0.11,0.0,0.011174
09/07/2026 06:37:24 pm,52.350,1.928,0.11,0.0,0.011206
09/07/2026 06:37:24 pm,52.400,1.933,0.11,0.0,0.011238
09/07/2026 06:37:24 pm,52.450,1.939,0.11,0.0,0.011272
09/07/2026 06:37:24 pm,52.500,1.944,0.11,0.0,0.011302
09/07/2026 06:37:24 pm,52.550,1.949,0.11,0.0,0.011333
09/07/2026 06:37:24 pm,52.600,1.955,0.11,0.0,0.011367
09/07/2026 06:37:24 pm,52.650,1.960,0.11,0.0,0.011395
09/07/2026 06:37:24 pm,52.700,1.966,0.10,0.0,0.011428
09/07/2026 06:37:24 pm,52.750,1.971,0.10,0.0,0.011457
09/07/2026 06:37:24 pm,52.800,1.976,0.10,0.0,0.011487
09/07/2026 06:37:24 pm,52.850,1.981,0.11,0.0,0.011516
09/07/2026 06:37:24 pm,52.900,1.986,0.10,-0.1,0.011549
